date,agent_id,model,input_tokens,output_tokens,cost_usd,requests
2025-12-06,AGT-0031,gemini-1.5-pro,735,396,0.0067,0
2025-12-07,AGT-0031,llama-3.1-8b,689,371,0.0002,0
2025-12-08,AGT-0031,gemini-1.5-pro,1503,809,0.0138,1
2025-12-09,AGT-0031,gemini-1.5-pro,1357,730,0.0124,1
2025-12-10,AGT-0031,llama-3.1-8b,2164,1165,0.0007,2
2025-12-11,AGT-0031,gemini-1.5-pro,1338,720,0.0122,1
2025-12-12,AGT-0031,mistral-large,1905,1026,0.01,1
2025-12-13,AGT-0031,mistral-large,482,259,0.0025,0
2025-12-14,AGT-0031,gemini-1.5-pro,421,227,0.0039,0
2025-12-15,AGT-0031,gemini-1.5-pro,1096,590,0.01,1
2025-12-16,AGT-0031,gemini-1.5-pro,1910,1028,0.0175,1
2025-12-17,AGT-0031,gemini-1.5-pro,1490,802,0.0136,1
2025-12-18,AGT-0031,mistral-large,1162,625,0.0061,1
2025-12-19,AGT-0031,mistral-large,1806,972,0.0094,1
2025-12-20,AGT-0031,gemini-1.5-pro,774,416,0.0071,0
2025-12-21,AGT-0031,llama-3.1-8b,700,377,0.0002,0
2025-12-22,AGT-0031,llama-3.1-8b,1251,674,0.0004,1
2025-12-23,AGT-0031,mistral-large,1807,973,0.0095,1
2025-12-24,AGT-0031,mistral-large,1153,620,0.006,1
2025-12-25,AGT-0031,llama-3.1-8b,1302,701,0.0004,1
2025-12-26,AGT-0031,gemini-1.5-pro,985,530,0.009,1
2025-12-27,AGT-0031,llama-3.1-8b,539,290,0.0002,0
2025-12-28,AGT-0031,llama-3.1-8b,717,386,0.0002,0
2025-12-29,AGT-0031,mistral-large,1184,637,0.0062,1
2025-12-30,AGT-0031,mistral-large,1246,671,0.0065,1
2025-12-31,AGT-0031,gemini-1.5-pro,1904,1025,0.0174,1
2026-01-01,AGT-0031,mistral-large,2065,1112,0.0108,2
2026-01-02,AGT-0031,llama-3.1-8b,990,533,0.0003,1
2026-01-03,AGT-0031,gemini-1.5-pro,485,261,0.0044,0
2026-01-04,AGT-0031,mistral-large,665,358,0.0035,0
2026-01-05,AGT-0031,mistral-large,1221,657,0.0064,1
2026-01-06,AGT-0031,llama-3.1-8b,1944,1047,0.0006,1
2026-01-07,AGT-0031,llama-3.1-8b,1062,572,0.0003,1
2026-01-08,AGT-0031,gemini-1.5-pro,1100,592,0.0101,1
2026-01-09,AGT-0031,mistral-large,1638,882,0.0086,1
2026-01-10,AGT-0031,gemini-1.5-pro,622,334,0.0057,0
2026-01-11,AGT-0031,gemini-1.5-pro,589,317,0.0054,0
2026-01-12,AGT-0031,gemini-1.5-pro,1591,856,0.0146,1
2026-01-13,AGT-0031,gemini-1.5-pro,1395,751,0.0128,1
2026-01-14,AGT-0031,mistral-large,1068,575,0.0056,1
2026-01-15,AGT-0031,mistral-large,977,526,0.0051,1
2026-01-16,AGT-0031,mistral-large,1631,878,0.0085,1
2026-01-17,AGT-0031,llama-3.1-8b,407,219,0.0001,0
2026-01-18,AGT-0031,gemini-1.5-pro,505,272,0.0046,0
2026-01-19,AGT-0031,mistral-large,1382,744,0.0072,1
2026-01-20,AGT-0031,llama-3.1-8b,1568,844,0.0005,1
2026-01-21,AGT-0031,llama-3.1-8b,2067,1113,0.0007,2
2026-01-22,AGT-0031,llama-3.1-8b,1087,585,0.0003,1
2026-01-23,AGT-0031,llama-3.1-8b,1043,562,0.0003,1
2026-01-24,AGT-0031,mistral-large,706,380,0.0037,0
2026-01-25,AGT-0031,gemini-1.5-pro,703,378,0.0064,0
2026-01-26,AGT-0031,mistral-large,1401,754,0.0073,1
2026-01-27,AGT-0031,gemini-1.5-pro,1532,825,0.014,1
2026-01-28,AGT-0031,mistral-large,1167,628,0.0061,1
2026-01-29,AGT-0031,llama-3.1-8b,1080,581,0.0003,1
2026-01-30,AGT-0031,llama-3.1-8b,1225,660,0.0004,1
2026-01-31,AGT-0031,gemini-1.5-pro,524,282,0.0048,0
2026-02-01,AGT-0031,llama-3.1-8b,724,390,0.0002,0
2026-02-02,AGT-0031,gemini-1.5-pro,1400,753,0.0128,1
2026-02-03,AGT-0031,llama-3.1-8b,1919,1033,0.0006,1
2026-02-04,AGT-0031,mistral-large,1590,856,0.0083,1
2026-02-05,AGT-0031,llama-3.1-8b,1666,897,0.0005,1
2026-02-06,AGT-0031,llama-3.1-8b,1314,707,0.0004,1
2026-02-07,AGT-0031,llama-3.1-8b,533,287,0.0002,0
2026-02-08,AGT-0031,llama-3.1-8b,804,432,0.0003,0
2026-02-09,AGT-0031,mistral-large,1171,630,0.0061,1
2026-02-10,AGT-0031,llama-3.1-8b,1532,825,0.0005,1
2026-02-11,AGT-0031,mistral-large,1059,570,0.0055,1
2026-02-12,AGT-0031,gemini-1.5-pro,1626,875,0.0149,1
2026-02-13,AGT-0031,llama-3.1-8b,1611,867,0.0005,1
2026-02-14,AGT-0031,llama-3.1-8b,447,240,0.0001,0
2026-02-15,AGT-0031,llama-3.1-8b,802,432,0.0003,0
2026-02-16,AGT-0031,llama-3.1-8b,2010,1082,0.0006,2
2026-02-17,AGT-0031,llama-3.1-8b,1532,825,0.0005,1
2026-02-18,AGT-0031,llama-3.1-8b,1642,884,0.0005,1
2026-02-19,AGT-0031,mistral-large,1718,925,0.009,1
2026-02-20,AGT-0031,mistral-large,1984,1068,0.0104,2
2026-02-21,AGT-0031,mistral-large,842,453,0.0044,0
2026-02-22,AGT-0031,mistral-large,577,310,0.003,0
2026-02-23,AGT-0031,mistral-large,989,532,0.0052,1
2026-02-24,AGT-0031,llama-3.1-8b,1910,1028,0.0006,1
2026-02-25,AGT-0031,gemini-1.5-pro,1176,633,0.0108,1
2026-02-26,AGT-0031,mistral-large,2097,1129,0.011,2
2026-02-27,AGT-0031,llama-3.1-8b,1497,806,0.0005,1
2026-02-28,AGT-0031,llama-3.1-8b,748,402,0.0002,0
2026-03-01,AGT-0031,gemini-1.5-pro,613,330,0.0056,0
2026-03-02,AGT-0031,gemini-1.5-pro,2045,1101,0.0187,2
2026-03-03,AGT-0031,gemini-1.5-pro,2024,1089,0.0185,2
2026-03-04,AGT-0031,gemini-1.5-pro,1132,609,0.0104,1
2026-03-05,AGT-0031,mistral-large,1586,854,0.0083,1
2026-03-06,AGT-0031,mistral-large,1900,1023,0.0099,1
2026-03-07,AGT-0031,mistral-large,673,362,0.0035,0
2026-03-08,AGT-0031,llama-3.1-8b,407,219,0.0001,0
2026-03-09,AGT-0031,llama-3.1-8b,1815,977,0.0006,1
2026-03-10,AGT-0031,llama-3.1-8b,1900,1023,0.0006,1
2026-03-11,AGT-0031,mistral-large,1397,752,0.0073,1
2026-03-12,AGT-0031,gemini-1.5-pro,1286,692,0.0118,1
2026-03-13,AGT-0031,mistral-large,1942,1046,0.0102,1
2026-03-14,AGT-0031,gemini-1.5-pro,525,283,0.0048,0
2026-03-15,AGT-0031,mistral-large,676,364,0.0035,0
2026-03-16,AGT-0031,mistral-large,2003,1078,0.0105,2
2026-03-17,AGT-0031,mistral-large,1574,847,0.0082,1
2026-03-18,AGT-0031,gemini-1.5-pro,1881,1012,0.0172,1
2026-03-19,AGT-0031,gemini-1.5-pro,1671,900,0.0153,1
2026-03-20,AGT-0031,gemini-1.5-pro,2088,1124,0.0191,2
2026-03-21,AGT-0031,gemini-1.5-pro,673,362,0.0062,0
2026-03-22,AGT-0031,mistral-large,442,238,0.0023,0
2026-03-23,AGT-0031,mistral-large,1049,565,0.0055,1
2026-03-24,AGT-0031,gemini-1.5-pro,2153,1159,0.0197,2
2026-03-25,AGT-0031,gemini-1.5-pro,1581,851,0.0145,1
2026-03-26,AGT-0031,gemini-1.5-pro,1014,546,0.0093,1
2026-03-27,AGT-0031,mistral-large,1270,684,0.0066,1
2026-03-28,AGT-0031,gemini-1.5-pro,811,436,0.0074,0
2026-03-29,AGT-0031,mistral-large,630,339,0.0033,0
2026-03-30,AGT-0031,mistral-large,2092,1126,0.0109,2
2026-03-31,AGT-0031,gemini-1.5-pro,2068,1113,0.0189,2
2026-04-01,AGT-0031,mistral-large,1174,632,0.0061,1
2026-04-02,AGT-0031,mistral-large,1175,632,0.0061,1
2026-04-03,AGT-0031,mistral-large,1582,851,0.0083,1
2026-04-04,AGT-0031,gemini-1.5-pro,513,276,0.0047,0
2026-04-05,AGT-0031,gemini-1.5-pro,585,315,0.0054,0
2026-04-06,AGT-0031,gemini-1.5-pro,1171,630,0.0107,1
2026-04-07,AGT-0031,llama-3.1-8b,2047,1102,0.0006,2
2026-04-08,AGT-0031,gemini-1.5-pro,1937,1043,0.0177,1
2026-04-09,AGT-0031,gemini-1.5-pro,1304,702,0.0119,1
2026-04-10,AGT-0031,gemini-1.5-pro,1792,964,0.0164,1
2026-04-11,AGT-0031,mistral-large,645,347,0.0034,0
2026-04-12,AGT-0031,mistral-large,476,256,0.0025,0
2026-04-13,AGT-0031,llama-3.1-8b,1662,894,0.0005,1
2026-04-14,AGT-0031,gemini-1.5-pro,1082,582,0.0099,1
2026-04-15,AGT-0031,gemini-1.5-pro,2029,1092,0.0186,2
2026-04-16,AGT-0031,gemini-1.5-pro,1244,670,0.0114,1
2026-04-17,AGT-0031,mistral-large,1921,1034,0.01,1
2026-04-18,AGT-0031,gemini-1.5-pro,465,250,0.0043,0
2026-04-19,AGT-0031,mistral-large,778,419,0.0041,0
2026-04-20,AGT-0031,mistral-large,1242,669,0.0065,1
2026-04-21,AGT-0031,gemini-1.5-pro,1830,985,0.0167,1
2026-04-22,AGT-0031,mistral-large,1508,812,0.0079,1
2026-04-23,AGT-0031,gemini-1.5-pro,1118,602,0.0102,1
2026-04-24,AGT-0031,llama-3.1-8b,1025,552,0.0003,1
2026-04-25,AGT-0031,gemini-1.5-pro,856,461,0.0078,0
2026-04-26,AGT-0031,llama-3.1-8b,865,466,0.0003,0
2026-04-27,AGT-0031,mistral-large,1019,548,0.0053,1
2026-04-28,AGT-0031,mistral-large,2093,1127,0.0109,2
2026-04-29,AGT-0031,gemini-1.5-pro,2102,1132,0.0192,2
2026-04-30,AGT-0031,mistral-large,1664,896,0.0087,1
2026-05-01,AGT-0031,mistral-large,1573,847,0.0082,1
2026-05-02,AGT-0031,llama-3.1-8b,473,255,0.0001,0
2026-05-03,AGT-0031,gemini-1.5-pro,864,465,0.0079,0
2026-05-04,AGT-0031,gemini-1.5-pro,2161,1163,0.0198,2
2026-05-05,AGT-0031,mistral-large,1070,576,0.0056,1
2026-05-06,AGT-0031,llama-3.1-8b,1418,763,0.0004,1
2026-05-07,AGT-0031,llama-3.1-8b,1110,597,0.0003,1
2026-05-08,AGT-0031,llama-3.1-8b,1386,746,0.0004,1
2026-05-09,AGT-0031,llama-3.1-8b,394,212,0.0001,0
2026-05-10,AGT-0031,gemini-1.5-pro,512,276,0.0047,0
2026-05-11,AGT-0031,llama-3.1-8b,1603,863,0.0005,1
2026-05-12,AGT-0031,gemini-1.5-pro,1914,1030,0.0175,1
2026-05-13,AGT-0031,llama-3.1-8b,1793,965,0.0006,1
2026-05-14,AGT-0031,gemini-1.5-pro,985,530,0.009,1
2026-05-15,AGT-0031,llama-3.1-8b,1643,884,0.0005,1
2026-05-16,AGT-0031,gemini-1.5-pro,430,231,0.0039,0
2026-05-17,AGT-0031,mistral-large,733,395,0.0038,0
2026-05-18,AGT-0031,llama-3.1-8b,1472,792,0.0005,1
2026-05-19,AGT-0031,gemini-1.5-pro,1211,652,0.0111,1
2026-05-20,AGT-0031,mistral-large,1648,887,0.0086,1
2026-05-21,AGT-0031,mistral-large,2093,1127,0.0109,2
2026-05-22,AGT-0031,llama-3.1-8b,1985,1068,0.0006,2
2026-05-23,AGT-0031,gemini-1.5-pro,385,207,0.0035,0
2026-05-24,AGT-0031,llama-3.1-8b,532,286,0.0002,0
2026-05-25,AGT-0031,mistral-large,1150,619,0.006,1
2026-05-26,AGT-0031,gemini-1.5-pro,1189,640,0.0109,1
2026-05-27,AGT-0031,llama-3.1-8b,957,515,0.0003,0
2026-05-28,AGT-0031,gemini-1.5-pro,1049,565,0.0096,1
2026-05-29,AGT-0031,mistral-large,1702,916,0.0089,1
2026-05-30,AGT-0031,llama-3.1-8b,778,419,0.0002,0
2025-12-02,AGT-0032,gpt-4o-mini,13192,7103,0.0062,13
2025-12-03,AGT-0032,gpt-4o-mini,15147,8156,0.0072,15
2025-12-04,AGT-0032,gpt-4o,21209,11420,0.1672,21
2025-12-05,AGT-0032,gpt-4o-mini,26014,14008,0.0123,26
2025-12-06,AGT-0032,gpt-4o,5350,2880,0.0422,5
2025-12-07,AGT-0032,gpt-4o-mini,8868,4775,0.0042,9
2025-12-08,AGT-0032,o3-mini,20742,11168,0.072,21
2025-12-09,AGT-0032,gpt-4o-mini,24953,13436,0.0118,25
2025-12-10,AGT-0032,gpt-4o,15028,8092,0.1185,15
2025-12-11,AGT-0032,gpt-4o-mini,24917,13417,0.0118,25
2025-12-12,AGT-0032,gpt-4o-mini,22813,12284,0.0108,23
2025-12-13,AGT-0032,gpt-4o-mini,5618,3025,0.0027,5
2025-12-14,AGT-0032,gpt-4o-mini,9987,5377,0.0047,10
2025-12-15,AGT-0032,gpt-4o-mini,12059,6493,0.0057,12
2025-12-16,AGT-0032,o3-mini,14900,8023,0.0517,15
2025-12-17,AGT-0032,o3-mini,19367,10428,0.0672,19
2025-12-18,AGT-0032,gpt-4o,17039,9175,0.1343,17
2025-12-19,AGT-0032,o3-mini,19484,10491,0.0676,19
2025-12-20,AGT-0032,gpt-4o-mini,7100,3823,0.0034,7
2025-12-21,AGT-0032,gpt-4o-mini,8464,4558,0.004,8
2025-12-22,AGT-0032,gpt-4o,13954,7513,0.11,14
2025-12-23,AGT-0032,o3-mini,21074,11348,0.0731,21
2025-12-24,AGT-0032,gpt-4o,22359,12039,0.1763,22
2025-12-25,AGT-0032,gpt-4o,23993,12919,0.1892,24
2025-12-26,AGT-0032,gpt-4o-mini,15099,8130,0.0071,15
2025-12-27,AGT-0032,gpt-4o,7207,3881,0.0568,7
2025-12-28,AGT-0032,gpt-4o,9141,4922,0.0721,9
2025-12-29,AGT-0032,gpt-4o-mini,17619,9487,0.0083,18
2025-12-30,AGT-0032,o3-mini,26686,14369,0.0926,27
2025-12-31,AGT-0032,gpt-4o,26290,14156,0.2073,26
2026-01-01,AGT-0032,gpt-4o,21769,11722,0.1716,22
2026-01-02,AGT-0032,gpt-4o,18755,10098,0.1479,19
2026-01-03,AGT-0032,gpt-4o-mini,7106,3826,0.0034,7
2026-01-04,AGT-0032,gpt-4o,6923,3727,0.0546,7
2026-01-05,AGT-0032,o3-mini,19358,10424,0.0672,19
2026-01-06,AGT-0032,gpt-4o-mini,18647,10040,0.0088,19
2026-01-07,AGT-0032,gpt-4o-mini,13095,7051,0.0062,13
2026-01-08,AGT-0032,gpt-4o-mini,17132,9225,0.0081,17
2026-01-09,AGT-0032,gpt-4o-mini,17418,9379,0.0082,17
2026-01-10,AGT-0032,gpt-4o,7666,4127,0.0604,7
2026-01-11,AGT-0032,o3-mini,6047,3256,0.021,6
2026-01-12,AGT-0032,o3-mini,21762,11718,0.0755,22
2026-01-13,AGT-0032,gpt-4o,19982,10759,0.1575,20
2026-01-14,AGT-0032,gpt-4o-mini,24896,13405,0.0118,25
2026-01-15,AGT-0032,gpt-4o,17387,9362,0.1371,17
2026-01-16,AGT-0032,gpt-4o,13103,7055,0.1033,13
2026-01-17,AGT-0032,o3-mini,5256,2830,0.0182,5
2026-01-18,AGT-0032,gpt-4o-mini,8129,4377,0.0038,8
2026-01-19,AGT-0032,gpt-4o-mini,12936,6965,0.0061,13
2026-01-20,AGT-0032,gpt-4o-mini,18768,10106,0.0089,19
2026-01-21,AGT-0032,gpt-4o-mini,13909,7489,0.0066,14
2026-01-22,AGT-0032,gpt-4o,16044,8639,0.1265,16
2026-01-23,AGT-0032,gpt-4o-mini,15273,8224,0.0072,15
2026-01-24,AGT-0032,gpt-4o,5719,3079,0.0451,5
2026-01-25,AGT-0032,gpt-4o,6126,3298,0.0483,6
2026-01-26,AGT-0032,o3-mini,21386,11515,0.0742,21
2026-01-27,AGT-0032,o3-mini,21912,11798,0.076,22
2026-01-28,AGT-0032,o3-mini,14444,7777,0.0501,14
2026-01-29,AGT-0032,gpt-4o-mini,19035,10250,0.009,19
2026-01-30,AGT-0032,gpt-4o,25660,13817,0.2023,26
2026-01-31,AGT-0032,gpt-4o,4787,2577,0.0377,4
2026-02-01,AGT-0032,gpt-4o,8440,4544,0.0665,8
2026-02-02,AGT-0032,gpt-4o,12751,6866,0.1005,13
2026-02-03,AGT-0032,gpt-4o,15897,8559,0.1253,16
2026-02-04,AGT-0032,gpt-4o-mini,20029,10785,0.0095,20
2026-02-05,AGT-0032,gpt-4o-mini,20333,10948,0.0096,20
2026-02-06,AGT-0032,gpt-4o,22982,12374,0.1812,23
2026-02-07,AGT-0032,gpt-4o,8010,4313,0.0632,8
2026-02-08,AGT-0032,gpt-4o,6212,3345,0.049,6
2026-02-09,AGT-0032,gpt-4o,16777,9034,0.1323,17
2026-02-10,AGT-0032,o3-mini,23655,12737,0.0821,24
2026-02-11,AGT-0032,o3-mini,24387,13131,0.0846,25
2026-02-12,AGT-0032,gpt-4o,19570,10537,0.1543,20
2026-02-13,AGT-0032,gpt-4o,17843,9607,0.1407,18
2026-02-14,AGT-0032,gpt-4o,4981,2682,0.0393,5
2026-02-15,AGT-0032,gpt-4o,9962,5364,0.0785,10
2026-02-16,AGT-0032,gpt-4o-mini,25142,13538,0.0119,25
2026-02-17,AGT-0032,gpt-4o-mini,20652,11120,0.0098,21
2026-02-18,AGT-0032,gpt-4o-mini,18913,10184,0.0089,19
2026-02-19,AGT-0032,gpt-4o,14432,7771,0.1138,14
2026-02-20,AGT-0032,gpt-4o,22829,12292,0.18,23
2026-02-21,AGT-0032,gpt-4o,8674,4670,0.0684,8
2026-02-22,AGT-0032,gpt-4o-mini,5098,2745,0.0024,5
2026-02-23,AGT-0032,gpt-4o-mini,13820,7441,0.0065,14
2026-02-24,AGT-0032,gpt-4o-mini,18888,10170,0.0089,19
2026-02-25,AGT-0032,gpt-4o-mini,22269,11991,0.0105,22
2026-02-26,AGT-0032,o3-mini,20284,10922,0.0704,20
2026-02-27,AGT-0032,o3-mini,18000,9692,0.0624,18
2026-02-28,AGT-0032,o3-mini,7591,4087,0.0263,7
2026-03-01,AGT-0032,gpt-4o-mini,10566,5689,0.005,10
2026-03-02,AGT-0032,o3-mini,23967,12905,0.0831,24
2026-03-03,AGT-0032,o3-mini,22906,12334,0.0795,23
2026-03-04,AGT-0032,gpt-4o-mini,18021,9703,0.0085,18
2026-03-05,AGT-0032,gpt-4o-mini,19866,10697,0.0094,20
2026-03-06,AGT-0032,gpt-4o-mini,14303,7701,0.0068,14
2026-03-07,AGT-0032,gpt-4o,5467,2944,0.0431,5
2026-03-08,AGT-0032,o3-mini,5971,3215,0.0207,6
2026-03-09,AGT-0032,gpt-4o-mini,27217,14655,0.0129,27
2026-03-10,AGT-0032,gpt-4o-mini,13502,7270,0.0064,13
2026-03-11,AGT-0032,gpt-4o-mini,17668,9513,0.0084,18
2026-03-12,AGT-0032,gpt-4o-mini,17528,9438,0.0083,17
2026-03-13,AGT-0032,gpt-4o,19300,10392,0.1522,19
2026-03-14,AGT-0032,o3-mini,6025,3244,0.0209,6
2026-03-15,AGT-0032,gpt-4o-mini,9362,5041,0.0044,9
2026-03-16,AGT-0032,o3-mini,25197,13567,0.0874,25
2026-03-17,AGT-0032,gpt-4o-mini,13881,7474,0.0066,14
2026-03-18,AGT-0032,gpt-4o,17883,9629,0.141,18
2026-03-19,AGT-0032,gpt-4o,11955,6437,0.0943,12
2026-03-20,AGT-0032,gpt-4o-mini,25797,13890,0.0122,26
2026-03-21,AGT-0032,gpt-4o-mini,7717,4155,0.0037,7
2026-03-22,AGT-0032,gpt-4o-mini,9128,4915,0.0043,9
2026-03-23,AGT-0032,gpt-4o-mini,25465,13712,0.012,26
2026-03-24,AGT-0032,gpt-4o,13734,7395,0.1083,14
2026-03-25,AGT-0032,gpt-4o,15527,8361,0.1224,15
2026-03-26,AGT-0032,gpt-4o,25693,13835,0.2026,26
2026-03-27,AGT-0032,gpt-4o,16308,8781,0.1286,16
2026-03-28,AGT-0032,gpt-4o-mini,6867,3697,0.0032,7
2026-03-29,AGT-0032,gpt-4o-mini,10215,5500,0.0048,10
2026-03-30,AGT-0032,gpt-4o-mini,12918,6956,0.0061,13
2026-03-31,AGT-0032,o3-mini,17234,9280,0.0598,17
2026-04-01,AGT-0032,gpt-4o,20305,10933,0.1601,20
2026-04-02,AGT-0032,gpt-4o-mini,26270,14145,0.0124,26
2026-04-03,AGT-0032,gpt-4o-mini,12756,6869,0.006,13
2026-04-04,AGT-0032,o3-mini,5887,3170,0.0204,6
2026-04-05,AGT-0032,gpt-4o,5715,3077,0.0451,5
2026-04-06,AGT-0032,o3-mini,13976,7525,0.0485,14
2026-04-07,AGT-0032,gpt-4o,20460,11017,0.1613,20
2026-04-08,AGT-0032,gpt-4o,12085,6507,0.0953,12
2026-04-09,AGT-0032,gpt-4o-mini,21538,11597,0.0102,22
2026-04-10,AGT-0032,gpt-4o-mini,12076,6502,0.0057,12
2026-04-11,AGT-0032,o3-mini,6764,3642,0.0235,6
2026-04-12,AGT-0032,o3-mini,7552,4066,0.0262,7
2026-04-13,AGT-0032,gpt-4o-mini,16794,9042,0.0079,17
2026-04-14,AGT-0032,o3-mini,12494,6727,0.0433,12
2026-04-15,AGT-0032,gpt-4o-mini,20835,11219,0.0099,21
2026-04-16,AGT-0032,gpt-4o-mini,23532,12671,0.0111,24
2026-04-17,AGT-0032,gpt-4o,23612,12714,0.1862,24
2026-04-18,AGT-0032,o3-mini,8837,4758,0.0307,9
2026-04-19,AGT-0032,o3-mini,9226,4968,0.032,9
2026-04-20,AGT-0032,gpt-4o,19592,10549,0.1545,20
2026-04-21,AGT-0032,gpt-4o-mini,26253,14136,0.0124,26
2026-04-22,AGT-0032,o3-mini,16850,9073,0.0585,17
2026-04-23,AGT-0032,o3-mini,18561,9994,0.0644,19
2026-04-24,AGT-0032,gpt-4o,21609,11635,0.1704,22
2026-04-25,AGT-0032,gpt-4o,5567,2997,0.0439,5
2026-04-26,AGT-0032,gpt-4o-mini,5261,2833,0.0025,5
2026-04-27,AGT-0032,gpt-4o,16001,8616,0.1262,16
2026-04-28,AGT-0032,gpt-4o-mini,12353,6651,0.0058,12
2026-04-29,AGT-0032,gpt-4o,11888,6401,0.0937,12
2026-04-30,AGT-0032,o3-mini,14734,7933,0.0511,15
2026-05-01,AGT-0032,gpt-4o,14721,7926,0.1161,15
2026-05-02,AGT-0032,o3-mini,7343,3954,0.0255,7
2026-05-03,AGT-0032,gpt-4o,6272,3377,0.0494,6
2026-05-04,AGT-0032,gpt-4o,11708,6304,0.0923,12
2026-05-05,AGT-0032,gpt-4o,14248,7672,0.1123,14
2026-05-06,AGT-0032,gpt-4o-mini,15841,8530,0.0075,16
2026-05-07,AGT-0032,gpt-4o,23977,12910,0.189,24
2026-05-08,AGT-0032,gpt-4o,19005,10233,0.1498,19
2026-05-09,AGT-0032,gpt-4o-mini,10450,5627,0.0049,10
2026-05-10,AGT-0032,o3-mini,5392,2903,0.0187,5
2026-05-11,AGT-0032,gpt-4o-mini,18869,10160,0.0089,19
2026-05-12,AGT-0032,gpt-4o-mini,21322,11481,0.0101,21
2026-05-13,AGT-0032,gpt-4o-mini,24969,13444,0.0118,25
2026-05-14,AGT-0032,o3-mini,20701,11147,0.0718,21
2026-05-15,AGT-0032,o3-mini,25571,13769,0.0887,26
2026-05-16,AGT-0032,o3-mini,6742,3630,0.0234,6
2026-05-17,AGT-0032,gpt-4o,6717,3617,0.053,6
2026-05-18,AGT-0032,o3-mini,22116,11909,0.0767,22
2026-05-19,AGT-0032,o3-mini,20900,11254,0.0725,21
2026-05-20,AGT-0032,o3-mini,16051,8643,0.0557,16
2026-05-21,AGT-0032,gpt-4o,23841,12837,0.188,24
2026-05-22,AGT-0032,gpt-4o,15228,8200,0.1201,15
2026-05-23,AGT-0032,gpt-4o-mini,7387,3977,0.0035,7
2026-05-24,AGT-0032,o3-mini,6727,3622,0.0233,6
2026-05-25,AGT-0032,o3-mini,16388,8824,0.0569,16
2026-05-26,AGT-0032,gpt-4o,27164,14627,0.2142,27
2026-05-27,AGT-0032,gpt-4o-mini,26552,14297,0.0126,27
2026-05-28,AGT-0032,gpt-4o-mini,24206,13034,0.0115,24
2026-05-29,AGT-0032,gpt-4o,13361,7194,0.1053,13
2026-05-30,AGT-0032,gpt-4o,8143,4384,0.0642,8
2025-12-02,AGT-0033,claude-sonnet-4-6,25439,13698,0.2818,26
2025-12-03,AGT-0033,claude-sonnet-4-6,18943,10200,0.2098,19
2025-12-04,AGT-0033,claude-haiku-4-5,26146,14078,0.0772,26
2025-12-05,AGT-0033,claude-opus-4-7,20158,10854,1.1164,20
2025-12-06,AGT-0033,claude-opus-4-7,7254,3906,0.4018,7
2025-12-07,AGT-0033,claude-opus-4-7,7296,3928,0.404,7
2025-12-08,AGT-0033,claude-sonnet-4-6,16365,8812,0.1813,16
2025-12-09,AGT-0033,claude-opus-4-7,14234,7664,0.7883,14
2025-12-10,AGT-0033,claude-haiku-4-5,26496,14267,0.0783,27
2025-12-11,AGT-0033,claude-opus-4-7,12734,6857,0.7053,13
2025-12-12,AGT-0033,claude-sonnet-4-6,26147,14079,0.2896,26
2025-12-13,AGT-0033,claude-opus-4-7,7398,3983,0.4097,7
2025-12-14,AGT-0033,claude-opus-4-7,5641,3037,0.3124,5
2025-12-15,AGT-0033,claude-opus-4-7,26962,14518,1.4933,27
2025-12-16,AGT-0033,claude-sonnet-4-6,26326,14175,0.2916,27
2025-12-17,AGT-0033,claude-opus-4-7,16504,8887,0.9141,16
2025-12-18,AGT-0033,claude-opus-4-7,25414,13684,1.4075,26
2025-12-19,AGT-0033,claude-opus-4-7,26174,14093,1.4496,26
2025-12-20,AGT-0033,claude-opus-4-7,8351,4497,0.4625,8
2025-12-21,AGT-0033,claude-sonnet-4-6,7363,3965,0.0816,7
2025-12-22,AGT-0033,claude-haiku-4-5,16168,8706,0.0478,16
2025-12-23,AGT-0033,claude-opus-4-7,24250,13058,1.3431,24
2025-12-24,AGT-0033,claude-opus-4-7,14183,7637,0.7855,14
2025-12-25,AGT-0033,claude-sonnet-4-6,20957,11284,0.2321,21
2025-12-26,AGT-0033,claude-sonnet-4-6,13270,7145,0.147,13
2025-12-27,AGT-0033,claude-sonnet-4-6,9648,5195,0.1069,9
2025-12-28,AGT-0033,claude-opus-4-7,5616,3024,0.311,5
2025-12-29,AGT-0033,claude-sonnet-4-6,19385,10438,0.2147,19
2025-12-30,AGT-0033,claude-haiku-4-5,26276,14148,0.0776,26
2025-12-31,AGT-0033,claude-sonnet-4-6,21808,11742,0.2416,22
2026-01-01,AGT-0033,claude-sonnet-4-6,11732,6317,0.13,12
2026-01-02,AGT-0033,claude-opus-4-7,12209,6574,0.6762,12
2026-01-03,AGT-0033,claude-opus-4-7,10818,5825,0.5991,11
2026-01-04,AGT-0033,claude-haiku-4-5,8915,4800,0.0263,9
2026-01-05,AGT-0033,claude-haiku-4-5,17273,9300,0.051,17
2026-01-06,AGT-0033,claude-sonnet-4-6,13065,7035,0.1447,13
2026-01-07,AGT-0033,claude-opus-4-7,25628,13800,1.4194,26
2026-01-08,AGT-0033,claude-haiku-4-5,13259,7139,0.0392,13
2026-01-09,AGT-0033,claude-sonnet-4-6,12984,6991,0.1438,13
2026-01-10,AGT-0033,claude-sonnet-4-6,8513,4584,0.0943,8
2026-01-11,AGT-0033,claude-opus-4-7,9606,5172,0.532,9
